date,start,high,low,volume,close
2012-03-13,24000,24580,24000,239728,24420
2012-03-14,24600,25100,24600,367328,25000
2012-03-15,25020,25200,24840,281014,25000
2012-03-16,25200,25340,24760,361632,24760
2012-03-19,24700,25360,24680,237833,25200
2012-03-20,25340,25540,25200,238807,25340
2012-03-21,25200,25200,24840,258654,24840
2012-03-22,24700,25260,24700,253830,25160
2012-03-23,24860,25480,24860,217307,25220
2012-03-26,25360,25500,25220,184819,25500
2012-03-27,25700,26220,25520,283880,26220
2012-03-28,26000,26160,25900,198516,26040
2012-03-29,25980,25980,25600,233777,25600
2012-03-30,25400,25600,25140,305967,25500
2012-04-02,25500,25980,25220,251937,25980
2012-04-03,26400,26780,26040,330512,26700
2012-04-04,26620,27020,26300,292224,26400
2012-04-05,26040,26700,25940,258692,26600
2012-04-06,26540,26680,26260,205972,26640
2012-04-09,26400,26600,26120,172210,26340
2012-04-10,26280,26400,26140,223655,26220
2012-04-12,25660,25980,25360,505706,25460
2012-04-13,25300,25540,25200,709175,25360
2012-04-16,25460,25520,25000,305181,25180
2012-04-17,25020,25280,24820,291687,24980
2012-04-18,25540,26040,25380,345320,25860
2012-04-19,25840,26140,25780,263389,26140
2012-04-20,25880,25940,25560,198642,25640
2012-04-23,25380,25600,25240,168229,25580
2012-04-24,25300,25720,25240,265092,25660
2012-04-25,26080,26300,25860,276830,26100
2012-04-26,26400,26800,26340,330125,26800
2012-04-27,27100,27660,27020,318334,27480
2012-04-30,27900,28180,27540,315924,27800
2012-05-02,28200,28360,27980,368585,28200
2012-05-03,28040,28200,27960,206721,28020
2012-05-04,27500,27960,26980,410013,27200
2012-05-07,26840,27060,26500,378463,26840
2012-05-08,26960,27040,26780,241223,26820
2012-05-09,26700,26960,26480,253520,26620
2012-05-10,26580,26720,26440,263434,26540
2012-05-11,26300,26460,26060,273746,26060
2012-05-14,26100,26540,26080,302375,26280
2012-05-15,26080,26400,26000,312381,26220
2012-05-16,25960,26000,24560,772389,24600
2012-05-17,24600,24860,24020,663431,24460
2012-05-18,24080,24100,23300,602891,23320
2012-05-21,23880,24320,23800,475248,24180
2012-05-22,25100,25100,24540,476938,24800
2012-05-23,24800,24800,23900,323898,24420
2012-05-24,24260,24500,23960,305365,24500
2012-05-25,24660,24920,24460,203783,24500
2012-05-29,24240,24760,24120,216876,24760
2012-05-30,24760,24800,24300,254380,24520
2012-05-31,24260,24260,23840,442818,24220
2012-06-01,24260,24740,23980,272252,24660
2012-06-04,23960,24100,23840,361840,23920
2012-06-05,24020,24180,23860,257449,24060
2012-06-07,24780,25300,24660,419412,25300
2012-06-08,25500,25500,24900,199521,24940
2012-06-11,25440,25500,25320,198491,25360
2012-06-12,24920,25200,24900,176329,25100
2012-06-13,25320,25480,25120,191611,25420
2012-06-14,25380,25420,25120,441585,25220
2012-06-15,25000,25200,24280,609612,24340
2012-06-18,24800,25140,24680,352506,24860
2012-06-19,24900,24940,24440,297169,24880
2012-06-20,24980,25300,24900,265743,25040
2012-06-21,24680,24840,24520,255553,24540
2012-06-22,23780,24040,23600,626943,23640
2012-06-25,23420,23560,22560,828723,22640
2012-06-26,22660,22980,22580,506211,22780
2012-06-27,22800,23540,22600,471673,23340
2012-06-28,23340,23600,23060,208420,23360
2012-06-29,23340,24020,23060,373478,24020
2012-07-02,24160,24180,23420,383135,23480
2012-07-03,23640,23860,23400,316380,23500
2012-07-04,23640,23940,23560,383678,23820
2012-07-05,23740,23880,23540,181784,23700
2012-07-06,23880,23880,23060,423970,23220
2012-07-09,22700,22760,22520,426705,22520
2012-07-10,22700,22840,22420,355742,22540
2012-07-11,22580,22660,22160,361358,22360
2012-07-12,22420,22520,21820,500103,21820
2012-07-13,21920,22880,21820,542252,22780
2012-07-16,22900,23100,22660,305730,23040
2012-07-17,22960,23560,22720,317913,23360
2012-07-18,23580,23700,22760,292655,23080
2012-07-19,23600,24040,23440,497504,23900
2012-07-20,24040,24060,23820,240244,23820
2012-07-23,23300,23400,23100,258087,23240
2012-07-24,23300,23500,23180,292532,23400
2012-07-25,23060,23440,22780,273353,23160
2012-07-26,23380,23480,23200,273339,23440
2012-07-27,23900,24660,23820,534352,24660
2012-07-30,25200,25560,25020,382995,25500
2012-07-31,25600,26680,25500,676303,26180
2012-08-01,25840,26300,25660,381803,26000
2012-08-02,26000,26080,25220,320335,25260
2012-08-03,24800,25340,24760,312338,24860
2012-08-06,25700,26100,25640,246024,25960
2012-08-07,26060,26080,25680,205823,25880
2012-08-08,26120,26560,26020,389471,26400
2012-08-09,26420,26960,26360,612875,26800
2012-08-10,26700,26960,26600,294895,26960
2012-08-13,26840,26940,26460,197976,26500
2012-08-14,26520,27000,26520,289928,26900
2012-08-16,27080,27100,26760,296891,26900
2012-08-17,26880,26900,25720,554025,25900
2012-08-20,25400,25660,25100,399820,25660
2012-08-21,25840,26040,25640,307047,25640
2012-08-22,25380,25620,25140,321554,25280
2012-08-23,25220,25740,24980,277600,25740
2012-08-24,25400,25740,25280,282921,25500
2012-08-27,23780,24060,23460,1277983,23600
2012-08-28,23720,24180,23600,558503,23900
2012-08-29,24180,24700,24140,469517,24600
2012-08-30,24560,24580,24040,324636,24300
2012-08-31,24220,24680,24140,407358,24660
2012-09-03,24400,24700,24020,278537,24360
2012-09-04,24380,24560,24200,198954,24360
2012-09-05,24100,24240,23780,349101,23780
2012-09-06,24000,24060,23860,247977,23920
2012-09-07,24600,25020,24400,510922,25000
2012-09-10,25200,25280,25000,318481,25000
2012-09-11,24800,25300,24640,198608,25120
2012-09-12,25360,25900,25180,370250,25880
2012-09-13,25980,26100,25620,390332,26020
2012-09-14,26600,26780,26540,498718,26720
2012-09-17,26720,26720,26240,298200,26300
2012-09-18,26280,26720,26160,224940,26300
2012-09-19,26120,26460,25960,242946,26280
2012-09-20,25860,26100,25680,284488,25740
2012-09-21,26000,26140,25900,298374,26040
2012-09-24,26000,26560,25840,264015,26540
2012-09-25,26200,26680,26200,227443,26540
2012-09-26,26260,26500,26120,241197,26500
2012-09-27,26540,26840,26460,291061,26760
2012-09-28,27180,27200,26780,358509,26920
2012-10-02,27080,27420,27040,267729,27380
2012-10-04,27020,27460,26780,383480,27340
2012-10-05,27740,27800,27040,357080,27400
2012-10-08,27500,27580,27200,240919,27460
2012-10-09,27260,27620,27260,176068,27440
2012-10-10,27060,27200,26500,260023,26500
2012-10-11,26200,26400,25740,476265,26080
2012-10-12,26100,26240,25760,300039,25920
2012-10-15,25920,26240,25740,206958,26000
2012-10-16,26520,26620,26300,213589,26600
2012-10-17,26840,26920,26320,180461,26720
2012-10-18,26720,26820,26560,210796,26740
2012-10-19,26460,26500,25980,279959,26040
2012-10-22,25540,26340,25520,234884,26300
2012-10-23,26380,26440,26040,185296,26260
2012-10-24,25940,26180,25780,269753,26000
2012-10-25,25920,26440,25820,237942,26440
2012-10-26,26120,26240,25740,276353,25740
2012-10-29,25960,25980,25580,229431,25980
2012-10-30,25980,26080,25840,133300,25960
2012-10-31,26120,26240,25980,212428,26200
2012-11-01,25900,26040,25800,209205,25940
2012-11-02,26380,26660,26260,370592,26540
2012-11-05,26560,26980,26400,261413,26820
2012-11-06,26980,26980,26640,179690,26980
2012-11-07,26860,27240,26700,193847,27240
2012-11-08,26960,27140,26820,306862,27000
2012-11-09,26700,27020,26520,291124,26820
2012-11-12,26620,26940,26620,139213,26900
2012-11-13,26940,26980,26520,146594,26980
2012-11-14,27140,27140,26920,208828,27100
2012-11-15,26700,26760,26520,199259,26620
2012-11-16,26440,26520,26020,243724,26140
2012-11-19,26300,26840,26260,202837,26640
2012-11-20,27060,27300,26920,268586,27280
2012-11-21,27520,27940,27440,355901,27680
2012-11-22,27880,28380,27820,299318,28340
2012-11-23,28440,28840,28340,246769,28740
2012-11-26,28840,28860,27980,275155,28080
2012-11-27,28100,28560,28080,236884,28320
2012-11-28,28000,28760,27920,281426,28260
2012-11-29,28040,28440,28040,262256,28280
2012-11-30,28460,28500,27980,328810,28120
2012-12-03,28400,28720,28160,204572,28600
2012-12-04,28640,28680,28400,190213,28600
2012-12-05,28600,29100,28540,248894,29100
2012-12-06,29360,29420,28680,285144,29080
2012-12-07,29000,29960,29000,317756,29600
2012-12-10,30120,30120,29700,261259,29820
2012-12-11,29960,29960,29380,253294,29520
2012-12-12,29460,29920,29460,304949,29800
2012-12-13,30000,30660,29860,614229,30660
2012-12-14,30320,30720,30160,279121,30300
2012-12-17,30020,30480,29940,310372,30060
2012-12-18,30000,30320,29900,271247,30300
2012-12-20,30300,30580,29900,402740,30060
2012-12-21,29860,29920,28800,553510,28840
2012-12-24,28960,29520,28840,290702,29480
2012-12-26,29600,30060,29400,281820,29400
2012-12-27,29400,30000,29400,182909,29920
2012-12-28,29760,30600,29740,212266,30440
2013-01-02,30660,31520,30540,229274,31520
2013-01-03,31640,31680,30860,284927,30860
2013-01-04,30800,30840,30200,260120,30500
2013-01-07,30300,30560,30000,252436,30400
2013-01-08,30260,30340,29960,276757,30000
2013-01-09,30000,30260,29820,253720,30000
2013-01-10,30300,30680,30000,293482,30600
2013-01-11,30960,30960,30140,238982,30660
2013-01-14,30780,31040,30560,160602,31040
2013-01-15,31200,31200,30240,214769,30240
2013-01-16,30280,30520,29660,325058,29840
2013-01-17,30040,30040,29000,404999,29380
2013-01-18,29600,29740,29100,250601,29600
2013-01-21,29280,29500,28960,290784,29080
2013-01-22,28900,29740,28900,239166,29600
2013-01-23,30000,30040,29460,186749,29460
2013-01-24,29360,29380,28820,320146,29060
2013-01-25,29200,29220,28100,436418,28340
2013-01-28,27920,28020,27420,618708,27440
2013-01-29,27800,28360,27600,432719,28180
2013-01-30,28520,28800,28240,323848,28800
2013-01-31,28600,28960,28440,321056,28960
2013-02-01,29200,29200,28440,231524,28820
2013-02-04,29000,29060,28340,257238,28740
2013-02-05,28300,28860,28280,227762,28700
2013-02-06,28800,28860,28540,137943,28540
2013-02-07,28780,28780,28400,194422,28400
2013-02-08,28360,29400,28300,268477,29240
2013-02-12,29680,29680,29180,168395,29360
2013-02-13,29480,29780,29120,184181,29740
2013-02-14,29800,29880,29540,150682,29800
2013-02-15,29800,29960,29540,151999,29960
2013-02-18,29800,30020,29620,142199,29800
2013-02-19,29600,29980,29580,122645,29840
2013-02-20,30040,30900,29940,360787,30900
2013-02-21,30800,31160,30700,262473,31000
2013-02-22,30600,30960,30400,277053,30600
2013-02-25,30980,30980,30600,177951,30600
2013-02-26,30300,30760,30160,184895,30540
2013-02-27,31180,31180,30380,178764,30540
2013-02-28,30600,31080,30600,255684,30880
2013-03-04,31260,31260,30600,265537,30780
2013-03-05,31120,31280,30960,185892,31000
2013-03-06,31440,31500,30940,202973,31200
2013-03-07,30960,31000,30240,269654,30400
2013-03-08,30300,30340,29780,378820,29980
2013-03-11,29860,30240,29700,274965,30160
2013-03-12,30080,30240,29800,174931,29880
2013-03-13,30120,30580,30020,226071,30540
2013-03-14,30560,30680,29980,251156,30400
2013-03-15,30580,30580,29600,732367,29600
2013-03-18,29200,29200,28680,528791,28900
2013-03-19,29000,29840,28960,279542,29500
2013-03-20,29200,29700,29120,270315,29200
2013-03-21,29220,29480,29120,235371,29140
2013-03-22,29160,29360,29040,213742,29100
2013-03-25,29600,29900,29400,205441,29900
2013-03-26,29900,30440,29820,336600,30180
2013-03-27,30300,30320,29740,257628,30080
2013-03-28,30060,30200,29940,159792,30200
2013-03-29,30480,30640,30340,190674,30540
2013-04-01,30700,30700,30240,105910,30240
2013-04-02,30200,30640,30200,171497,30500
2013-04-03,30520,30560,30180,217654,30420
2013-04-04,30340,30380,29980,214009,30120
2013-04-05,30100,30320,29860,299547,30100
2013-04-08,30100,30620,29940,259190,30400
2013-04-09,30540,30600,30200,184880,30560
2013-04-10,30800,30800,30260,235594,30420
2013-04-11,30420,30800,30360,225830,30800
2013-04-12,30800,31000,30260,214881,30340
2013-04-15,30060,30700,30060,215346,30460
2013-04-16,30100,30640,30020,371037,30560
2013-04-17,31320,31320,30280,209822,30360
2013-04-18,30400,30440,29620,267168,29660
2013-04-19,29300,29840,29100,314080,29500
2013-04-22,29800,30060,29300,186717,30060
2013-04-23,30000,30060,29480,177297,29660
2013-04-24,29700,29880,29480,201731,29720
2013-04-25,29400,29880,29400,209278,29880
2013-04-26,29900,29940,29440,233032,29720
2013-04-29,29820,29840,29500,170003,29620
2013-04-30,29800,30600,29760,374100,30400
2013-05-02,30520,30640,30340,200979,30560
2013-05-03,30700,30740,30420,131181,30700
2013-05-06,30800,30800,30240,173086,30280
2013-05-07,30160,30160,29820,228690,29860
2013-05-08,29860,29960,29580,298439,29760
2013-05-09,29800,30400,29780,216123,30300
2013-05-10,30280,30280,29520,235897,29520
2013-05-13,29420,29600,29240,175002,29540
2013-05-14,29740,30000,29660,180053,30000
2013-05-15,29700,30000,29680,211896,30000
2013-05-16,30020,30280,30000,293151,30160
2013-05-20,30040,30240,29920,245777,29940
2013-05-21,30200,30200,29700,232008,29840
2013-05-22,30080,30200,29820,198462,30180
2013-05-23,29840,30040,29680,239883,29680
2013-05-24,29740,29880,29440,203812,29720
2013-05-27,29800,29980,29740,122928,29780
2013-05-28,29620,29920,29620,231761,29680
2013-05-29,29680,30460,29660,295211,30240
2013-05-30,30360,30980,30240,455560,30880
2013-05-31,30920,31180,30740,360501,30760
2013-06-03,30720,31180,30560,206189,30640
2013-06-04,30660,30840,30420,169932,30800
2013-06-05,30980,31060,30420,271813,30420
2013-06-07,29500,29700,28480,1085816,28540
2013-06-10,28400,28860,28280,533554,28500
2013-06-11,28220,28380,27560,692260,27780
2013-06-12,27560,28060,27240,457753,27700
2013-06-13,27600,27940,27140,670197,27140
2013-06-14,27300,27540,27140,351167,27380
2013-06-17,27400,27560,27300,235169,27320
2013-06-18,27360,27740,27200,220861,27740
2013-06-19,27640,27700,27280,205405,27380
2013-06-20,26860,26960,26520,356359,26580
2013-06-21,25880,26660,25800,553556,26500
2013-06-24,27000,27000,26260,316958,26260
2013-06-25,26020,26360,25760,415499,25940
2013-06-26,26020,26100,24900,635024,25220
2013-06-27,25900,26880,25720,515123,26780
2013-06-28,27000,27000,26580,419225,26840
2013-07-01,26680,26920,26440,256519,26520
2013-07-02,26800,27040,26600,204289,26700
2013-07-03,26680,26780,25900,256441,26020
2013-07-04,26040,26340,25920,180853,26340
2013-07-05,25720,26300,25200,607656,25340
2013-07-08,25000,25160,24180,529603,24520
2013-07-09,24600,25000,24580,393899,24740
2013-07-10,24900,25040,24740,346113,24960
2013-07-11,25020,26240,25020,415767,26240
2013-07-12,26400,26480,26020,227826,26240
2013-07-15,26300,26380,25700,192592,26260
2013-07-16,26360,26420,25800,186019,25960
2013-07-17,26020,26600,25720,246046,26400
2013-07-18,26500,26500,25840,314084,25840
2013-07-19,25760,25900,25280,325426,25460
2013-07-22,25600,25780,25300,207023,25460
2013-07-23,25460,26140,25440,238978,26140
2013-07-24,26140,26340,25900,175453,26300
2013-07-25,26340,26440,26160,169913,26300
2013-07-26,26280,26380,25980,272391,26060
2013-07-29,25820,26000,25580,236437,25660
2013-07-30,25540,25900,25540,188507,25800
2013-07-31,25600,25800,25580,254710,25600
2013-08-01,25700,25760,25480,181178,25600
2013-08-02,25860,26000,25640,224827,25720
2013-08-05,25660,25660,25480,161597,25480
2013-08-06,24900,25440,24900,289874,25080
2013-08-07,24740,24800,24440,315562,24440
2013-08-08,24260,24700,24260,358216,24340
2013-08-09,24580,24820,24400,241604,24600
2013-08-12,24600,24960,24500,202812,24640
2013-08-13,24880,25800,24840,418589,25800
2013-08-14,25780,26000,25700,260102,26000
2013-08-16,25720,26020,25640,228332,25900
2013-08-19,25720,25920,25600,129997,25720
2013-08-20,25920,26100,25380,284619,25380
2013-08-21,25300,25640,25120,246921,25120
2013-08-22,25000,25340,24900,239697,25100
2013-08-23,25600,26000,25420,344068,25900
2013-08-26,26020,26100,25920,230393,26000
2013-08-27,26140,26180,25900,182616,26080
2013-08-28,25680,26200,25680,189851,26180
2013-08-29,26340,26960,26280,326300,26880
2013-08-30,27200,27360,27020,342716,27360
2013-09-02,27360,27420,27000,201632,27020
2013-09-03,27280,27280,26520,235970,26740
2013-09-04,26600,27080,26420,218401,26800
2013-09-05,27400,27420,27160,302002,27300
2013-09-06,27400,27500,27160,238759,27380
2013-09-09,27420,27500,27260,185831,27460
2013-09-10,27380,27920,27360,294353,27920
2013-09-11,27960,28040,27700,267060,28040
2013-09-12,28100,28480,27900,436108,28200
2013-09-13,28180,28200,27920,245630,28120
2013-09-16,28460,28500,28220,234214,28500
2013-09-17,28400,28400,27620,343627,27720
2013-09-23,27300,27620,27060,487258,27200
2013-09-24,26840,27580,26760,302778,27460
2013-09-25,27340,27480,27020,223529,27280
2013-09-26,27280,27440,27120,207494,27440
2013-09-27,27500,27540,27260,232265,27320
2013-09-30,27320,27640,27200,233018,27340
2013-10-01,27600,27660,27200,195463,27640
2013-10-02,27960,28500,27800,351727,28360
2013-10-04,28760,28840,28280,315074,28360
2013-10-07,28740,28740,28500,204565,28720
2013-10-08,28340,28660,28340,210920,28600
2013-10-10,28420,28640,28420,276380,28600
2013-10-11,28800,28940,28720,225083,28860
2013-10-14,28960,28980,28760,147474,28760
2013-10-15,29000,29140,28900,200473,29140
2013-10-16,29380,29380,28900,160212,29000
2013-10-17,29200,29360,29080,181987,29260
2013-10-18,29440,29500,29260,157043,29440
2013-10-21,29500,29780,29080,142521,29280
2013-10-22,29200,29200,28680,247065,29100
2013-10-23,29280,29280,28720,171969,28840
2013-10-24,28620,28980,28580,178313,28980
2013-10-25,29000,29040,28660,134706,28980
2013-10-28,29300,29700,29160,226154,29640
2013-10-29,29800,29800,29560,206698,29800
2013-10-30,29700,30000,29680,211768,30000
2013-10-31,29960,30040,29300,252941,29300
2013-11-01,29800,30000,29360,227154,30000
2013-11-04,29840,30040,29780,217756,29980
2013-11-05,30040,30040,29440,160186,29700
2013-11-06,29960,29960,28980,244368,29020
2013-11-07,29020,29080,28500,260136,28740
2013-11-08,28220,28560,28140,273627,28200
2013-11-11,28500,28680,28180,171277,28560
2013-11-12,28800,29320,28720,195698,29120
2013-11-13,28900,28980,28380,199904,28380
2013-11-14,29100,29100,28480,202643,28480
2013-11-15,28680,29240,28640,166785,29240
2013-11-18,29400,29520,29300,127736,29480
2013-11-19,29660,29780,29540,163671,29780
2013-11-20,29460,29740,29280,163563,29400
2013-11-21,29440,29440,28640,180396,28800
2013-11-22,28820,29120,28620,171492,29000
2013-11-25,29020,29440,29020,132306,29300
2013-11-26,29160,29580,29100,171725,29580
2013-11-27,29340,29520,29200,187034,29400
2013-11-28,29600,29880,29580,212898,29880
2013-11-29,29980,29980,29700,135044,29880
2013-12-02,30000,30060,29340,149756,29340
2013-12-03,29280,29560,29140,155972,29220
2013-12-04,29000,29060,28620,216880,28640
2013-12-05,28660,28920,28440,209593,28800
2013-12-06,29080,29080,28560,182949,28560
2013-12-09,28800,29080,28800,139938,29080
2013-12-10,28820,29020,28620,155112,28800
2013-12-11,28520,28880,28320,212583,28400
2013-12-12,27920,28200,27920,299241,28200
2013-12-13,28200,28220,27800,201065,27800
